0	16
1	16
2	16
3	16
4	16
5	16
6	16
7	16
8	16
9	16
10	16
11	16
12	16
13	16
14	16
15	16
16	16
17	16
18	16
19	18
20	18
21	18
22	18
23	18
24	18
25	18
26	18
27	18
28	18
29	18
30	19
31	19
32	19
33	19
34	19
35	19
36	19
37	21
38	21
39	21
40	21
41	21
42	22
43	22
44	22
45	23
46	23
47	23
48	24
49	24
50	25
51	25
52	26
53	27
54	28
55	29
56	30
57	32
58	35
59	37
60	40
61	43
62	47
63	49
64	53
65	59
66	63
67	68
68	72
69	77
70	81
71	86
72	91
73	97
74	102
75	111
76	122
77	134
78	142
79	147
80	151
81	154
82	156
83	158
84	159
85	161
86	162
87	164
88	165
89	167
90	168
91	170
92	171
93	172
94	173
95	174
96	175
97	176
98	176
99	177
100	178
101	178
102	179
103	180
104	180
105	180
106	181
107	181
108	182
109	182
110	182
111	183
112	183
113	184
114	184
115	184
116	185
117	185
118	185
119	186
120	186
121	186
122	187
123	187
124	187
125	188
126	188
127	188
128	188
129	189
130	189
131	189
132	190
133	190
134	190
135	191
136	191
137	191
138	191
139	191
140	192
141	192
142	192
143	193
144	193
145	193
146	194
147	194
148	194
149	195
150	196
151	196
152	196
153	197
154	197
155	197
156	197
157	197
158	198
159	199
160	199
161	199
162	199
163	200
164	200
165	200
166	200
167	201
168	201
169	201
170	202
171	202
172	202
173	202
174	203
175	203
176	204
177	204
178	204
179	205
180	205
181	206
182	206
183	207
184	207
185	208
186	208
187	210
188	210
189	212
190	212
191	212
192	214
193	214
194	216
195	216
196	218
197	218
198	218
199	219
200	219
201	221
202	221
203	221
204	222
205	222
206	224
207	224
208	225
209	225
210	225
211	226
212	226
213	227
214	227
215	228
216	228
217	229
218	229
219	229
220	231
221	231
222	232
223	232
224	233
225	233
226	235
227	235
228	236
229	236
230	236
231	237
232	237
233	238
234	238
235	238
236	239
237	239
238	239
239	241
240	241
241	241
242	241
243	241
244	255
245	255
246	255
247	255
248	255
249	255
250	255
251	255
252	255
253	255
254	255
255	255
